,order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,charge,revenue
866,1476713,58434,Blue Ribbon Sushi Izakaya,Japanese,15.76,Weekend,4,33,23,0.15,2.364
867,1477036,162330,Shake Shack,American,11.64,Weekend,Not given,23,29,0.15,1.746
868,1477340,186473,Blue Ribbon Sushi,Japanese,12.13,Weekend,5,30,28,0.15,1.8195000000000001
869,1477682,35432,TAO,Japanese,14.99,Weekend,Not given,24,21,0.15,2.2485
870,1477514,178172,The Meatball Shop,American,12.18,Weekend,4,23,22,0.15,1.827
871,1477046,302132,Dos Caminos Soho,Mexican,12.66,Weekday,5,24,30,0.15,1.899
872,1477593,322787,Parm,Italian,12.08,Weekend,5,30,25,0.15,1.8119999999999998
873,1476716,37982,Saravanaa Bhavan,Indian,15.52,Weekday,5,33,26,0.15,2.328
874,1477357,5444,Go! Go! Curry!,Japanese,20.18,Weekend,3,22,29,0.25,5.045
875,1476576,297130,Blue Ribbon Sushi,Japanese,31.43,Weekend,5,24,17,0.25,7.8575
876,1477888,40500,J. G. Melon,American,12.18,Weekend,Not given,32,22,0.15,1.827
877,1476814,64621,La Follia,Italian,8.05,Weekend,Not given,28,20,0.15,1.2075
878,1477212,49631,The Meatball Shop,Italian,14.41,Weekend,Not given,28,28,0.15,2.1614999999999998
879,1477078,115231,Izakaya Ten,Japanese,12.23,Weekday,5,23,24,0.15,1.8345
880,1477061,390436,Blue Ribbon Sushi,Japanese,13.0,Weekday,5,22,31,0.15,1.95
881,1477116,126730,The Kati Roll Company,Indian,24.2,Weekend,5,26,16,0.25,6.05
882,1478128,320187,TAO,Japanese,14.75,Weekend,5,35,19,0.15,2.2125
883,1477118,105837,Nobu Next Door,Japanese,5.77,Weekend,4,25,29,0.15,0.8654999999999999
884,1476646,103147,Hot Kitchen,Chinese,13.0,Weekend,5,32,25,0.15,1.95
885,1478286,102580,Blue Ribbon Sushi Izakaya,Japanese,29.05,Weekday,4,28,25,0.25,7.2625
886,1477876,129823,Rubirosa,Italian,12.23,Weekend,Not given,21,18,0.15,1.8345
887,1478443,96943,Cafe Mogador,Middle Eastern,29.88,Weekend,4,20,17,0.25,7.47
888,1478195,115519,Blue Ribbon Fried Chicken,American,20.23,Weekday,4,20,26,0.25,5.0575
889,1477787,14869,Shake Shack,American,4.8,Weekend,4,22,24,0.0,0.0
890,1477093,318545,Serafina Fabulous Pizza,Italian,14.84,Weekday,3,35,31,0.15,2.226
891,1477140,366954,Blue Ribbon Sushi,Japanese,24.25,Weekend,5,35,16,0.25,6.0625
892,1477024,68154,Nobu Next Door,Japanese,12.18,Weekend,5,32,23,0.15,1.827
893,1478035,178846,Blue Ribbon Fried Chicken,American,10.14,Weekend,4,21,17,0.15,1.5210000000000001
894,1477541,196928,Han Dynasty,Chinese,12.13,Weekend,Not given,20,25,0.15,1.8195000000000001
895,1477499,306119,Xi'an Famous Foods,Chinese,14.12,Weekend,4,32,19,0.15,2.118
896,1478085,42930,Tony's Di Napoli,Italian,11.3,Weekend,4,35,29,0.15,1.695
897,1477374,177078,Lantern Thai Kitchen,Thai,32.93,Weekend,Not given,34,27,0.25,8.2325
898,1477882,80737,RedFarm Broadway,Chinese,24.2,Weekday,Not given,22,33,0.25,6.05
899,1477713,314908,Blue Ribbon Fried Chicken,American,8.44,Weekend,3,31,18,0.15,1.2659999999999998
900,1477115,87752,Shake Shack,American,24.25,Weekday,5,20,27,0.25,6.0625
901,1476658,127149,P.J. Clarke's,American,31.43,Weekend,4,31,23,0.25,7.8575
902,1477491,276192,Sushi of Gari Tribeca,Japanese,9.46,Weekend,Not given,22,29,0.15,1.419
903,1477867,138426,Tony's Di Napoli,Italian,15.81,Weekend,5,35,30,0.15,2.3715
904,1478097,252342,Westville Hudson,American,12.18,Weekend,3,20,25,0.15,1.827
905,1478401,112272,The Kati Roll Company,Indian,29.25,Weekend,Not given,30,21,0.25,7.3125
906,1477382,69025,Han Dynasty,Chinese,6.84,Weekend,5,22,22,0.15,1.026
907,1478414,41409,Nobu Next Door,Japanese,12.66,Weekend,Not given,20,21,0.15,1.899
908,1477638,113507,Parm,Italian,12.18,Weekend,Not given,32,26,0.15,1.827
909,1477183,127934,Blue Ribbon Fried Chicken,American,33.03,Weekend,5,35,25,0.25,8.2575
910,1477681,225912,12 Chairs,Middle Eastern,16.3,Weekday,4,27,26,0.15,2.445
911,1477582,297130,Blue Ribbon Sushi,Japanese,12.95,Weekend,Not given,22,23,0.15,1.9425
912,1477190,397588,Kanoyama,Japanese,25.27,Weekday,Not given,29,33,0.25,6.3175
913,1477043,142356,Blue Ribbon Sushi,Japanese,6.74,Weekend,4,22,28,0.15,1.011
914,1477136,120490,Parm,Italian,21.88,Weekend,4,23,30,0.25,5.47
915,1476972,111356,Bhatti Indian Grill,Indian,32.98,Weekday,Not given,32,30,0.25,8.245
916,1476627,120385,Westville Hudson,American,16.98,Weekend,5,34,20,0.15,2.547
917,1477148,385406,The Meatball Shop,Italian,11.59,Weekday,Not given,21,30,0.15,1.7385
918,1478165,54851,RedFarm Hudson,Chinese,12.18,Weekend,Not given,22,27,0.15,1.827
919,1476622,399332,Philippe Chow,Chinese,24.2,Weekday,5,28,30,0.25,6.05
920,1477246,39705,Bukhara Grill,Indian,16.54,Weekend,5,23,17,0.15,2.481
921,1477512,44759,Sushi of Gari Tribeca,Japanese,9.27,Weekend,Not given,20,17,0.15,1.3904999999999998
922,1477696,54809,RedFarm Broadway,Chinese,24.3,Weekday,5,24,31,0.25,6.075
923,1476578,97079,Donburi-ya,Japanese,12.18,Weekend,Not given,23,23,0.15,1.827
924,1477171,229946,Chipotle Mexican Grill $1.99 Delivery,Mexican,12.13,Weekend,3,34,25,0.15,1.8195000000000001
925,1477960,375098,12 Chairs,Middle Eastern,29.1,Weekend,Not given,22,26,0.25,7.275
926,1478260,41991,Blue Ribbon Sushi Bar & Grill,Japanese,12.37,Weekend,Not given,21,16,0.15,1.8554999999999997
927,1476720,91958,Dirty Bird To Go (archived),American,12.13,Weekend,4,22,27,0.15,1.8195000000000001
928,1476767,83287,Blue Ribbon Sushi Izakaya,Japanese,18.24,Weekend,5,32,22,0.15,2.7359999999999998
929,1477839,75548,The MasalaWala,Indian,12.13,Weekend,4,32,15,0.15,1.8195000000000001
930,1477462,304707,Han Dynasty,Chinese,12.08,Weekend,5,27,29,0.15,1.8119999999999998
931,1477120,285774,Blue Ribbon Sushi,Japanese,6.79,Weekday,5,21,29,0.15,1.0185
932,1476858,385350,Blue Ribbon Sushi,Japanese,12.13,Weekend,5,26,17,0.15,1.8195000000000001
933,1476967,129798,TAO,Japanese,29.49,Weekday,Not given,22,32,0.25,7.3725
934,1477808,123977,Vezzo Thin Crust Pizza,Italian,13.05,Weekend,5,31,27,0.15,1.9575
935,1477902,91114,Shake Shack,American,15.77,Weekend,4,35,23,0.15,2.3655
936,1477416,123977,Vezzo Thin Crust Pizza,Italian,22.26,Weekday,Not given,22,32,0.25,5.565
937,1476833,388420,Sushi of Gari 46,Japanese,9.02,Weekend,5,32,17,0.15,1.353
938,1476813,261665,Han Dynasty,Chinese,7.71,Weekend,5,22,18,0.15,1.1564999999999999
939,1477907,213212,Blue Ribbon Fried Chicken,American,14.65,Weekend,Not given,34,23,0.15,2.1975
940,1477668,160957,Han Dynasty,Chinese,22.31,Weekend,5,29,15,0.25,5.5775
941,1477306,94691,brgr,American,5.72,Weekday,3,24,26,0.15,0.858
942,1478257,41877,Cafe Mogador,Middle Eastern,6.69,Weekend,4,23,30,0.15,1.0035
943,1477662,6987,Hill Country Fried Chicken,Southern,29.78,Weekday,Not given,35,33,0.25,7.445
944,1478161,52327,Sushi of Gari,Japanese,16.01,Weekend,Not given,33,19,0.15,2.4015
945,1478225,142574,Sushi of Gari,Japanese,15.96,Weekend,Not given,22,19,0.15,2.394
946,1476839,107909,Shake Shack,American,14.07,Weekend,Not given,33,21,0.15,2.1105
947,1477847,106478,Blue Ribbon Sushi,Japanese,24.25,Weekday,4,22,29,0.25,6.0625
948,1476718,35643,Vanessa's Dumpling House,Chinese,14.84,Weekend,5,31,24,0.15,2.226
949,1478429,355090,Shake Shack,American,22.85,Weekend,5,24,23,0.25,5.7125
950,1476885,133349,Vanessa's Dumplings,Chinese,20.23,Weekend,5,33,17,0.25,5.0575
951,1478230,97346,RedFarm Hudson,Chinese,14.6,Weekend,3,30,28,0.15,2.19
952,1478162,241080,TAO,Japanese,15.52,Weekend,4,32,27,0.15,2.328
953,1477645,343554,Blue Ribbon Fried Chicken,American,8.98,Weekend,3,26,27,0.15,1.347
954,1477583,370096,Melt Shop,American,19.4,Weekend,4,30,25,0.15,2.9099999999999997
955,1477214,98319,Five Guys Burgers and Fries,American,13.0,Weekday,5,30,27,0.15,1.95
956,1477529,377260,The Smile,American,5.82,Weekend,3,22,25,0.15,0.873
957,1477648,110792,Blue Ribbon Sushi,Japanese,16.06,Weekend,Not given,24,21,0.15,2.409
958,1476874,60901,RedFarm Hudson,Chinese,5.82,Weekend,5,22,22,0.15,0.873
959,1477097,132906,Sushi of Gari 46,Japanese,13.05,Weekday,Not given,28,30,0.15,1.9575
960,1477974,41907,Parm,Italian,9.22,Weekend,4,31,25,0.15,1.383
961,1478036,186976,Burger Joint,American,8.35,Weekend,4,28,17,0.15,1.2525
962,1478371,258275,Cafe Habana,Mexican,25.17,Weekend,Not given,27,26,0.25,6.2925
963,1476730,344577,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.05,Weekend,4,22,21,0.25,7.2625
964,1476768,72757,Jack's Wife Freda,Mediterranean,8.49,Weekend,Not given,23,18,0.15,1.2735
965,1476786,103852,Blue Ribbon Sushi,Japanese,6.74,Weekend,5,22,29,0.15,1.011
966,1478242,372276,Pinto Nouveau Thai Bistro,Thai,24.2,Weekend,5,29,15,0.25,6.05
967,1477773,72726,Shake Shack,American,12.18,Weekend,5,32,24,0.15,1.827
968,1477063,317446,The Meatball Shop,Italian,19.4,Weekend,5,28,30,0.15,2.9099999999999997
969,1477419,186454,Shake Shack,American,14.07,Weekend,5,34,17,0.15,2.1105
970,1476864,381020,RedFarm Broadway,Chinese,31.86,Weekend,4,25,19,0.25,7.965
971,1476791,390484,RedFarm Broadway,Chinese,12.56,Weekday,4,35,33,0.15,1.884
972,1477054,351799,Sushi of Gari Tribeca,Japanese,14.07,Weekend,5,34,29,0.15,2.1105
973,1478184,232359,The Meatball Shop,American,5.82,Weekend,5,30,30,0.15,0.873
974,1476851,361220,Carmine's,Italian,19.98,Weekday,5,34,30,0.15,2.997
975,1476597,373059,Shake Shack,American,14.07,Weekend,Not given,31,25,0.15,2.1105
976,1477241,42828,Jack's Wife Freda,Mediterranean,14.12,Weekday,5,25,25,0.15,2.118
977,1477282,241719,Sushi of Gari Tribeca,Japanese,12.42,Weekend,4,23,20,0.15,1.863
978,1477874,41168,Parm,Italian,12.13,Weekend,Not given,25,29,0.15,1.8195000000000001
979,1476852,369809,Five Guys Burgers and Fries,American,19.45,Weekday,3,28,28,0.15,2.9175
980,1476958,41638,Blue Ribbon Fried Chicken,American,12.18,Weekend,4,26,29,0.15,1.827
981,1477226,361728,The Meatball Shop,Italian,6.69,Weekend,Not given,25,18,0.15,1.0035
982,1477327,328731,Nobu Next Door,Japanese,13.97,Weekday,Not given,27,24,0.15,2.0955
983,1476905,360844,Blue Ribbon Sushi Bar & Grill,Japanese,5.72,Weekday,5,32,26,0.15,0.858
984,1478433,94700,Haandi,Indian,13.1,Weekend,Not given,31,30,0.15,1.9649999999999999
985,1476666,205241,Shake Shack,American,6.07,Weekday,4,23,27,0.15,0.9105
986,1476552,334758,Melt Shop,American,12.56,Weekend,4,25,23,0.15,1.884
987,1477137,157578,P.J. Clarke's,American,14.07,Weekday,5,33,26,0.15,2.1105
988,1477440,127934,Blue Ribbon Fried Chicken,American,12.52,Weekday,4,24,31,0.15,1.878
989,1477545,144352,Shake Shack,American,21.93,Weekday,Not given,21,33,0.25,5.4825
990,1478215,92726,Sarabeth's East,American,25.27,Weekend,4,23,19,0.25,6.3175
991,1478301,184325,Asuka Sushi,Japanese,22.75,Weekday,5,25,32,0.25,5.6875
992,1477294,39334,The Meatball Shop,American,12.18,Weekend,5,22,26,0.15,1.827
993,1477235,115841,Rubirosa,Italian,15.38,Weekday,Not given,30,31,0.15,2.307
994,1478012,114919,Yama Japanese Restaurant,Japanese,12.66,Weekend,Not given,25,26,0.15,1.899
995,1477005,87006,Nobu Next Door,Japanese,25.17,Weekend,Not given,21,16,0.25,6.2925
996,1476600,141912,P.J. Clarke's,American,24.25,Weekend,Not given,24,15,0.25,6.0625
997,1478270,303548,Shake Shack,American,14.02,Weekend,4,20,21,0.15,2.1029999999999998
998,1477299,60039,ilili Restaurant,Middle Eastern,31.33,Weekday,4,29,27,0.25,7.8325
999,1477388,396432,Blue Ribbon Sushi Izakaya,Japanese,9.7,Weekend,Not given,25,15,0.15,1.4549999999999998
1000,1477221,125510,Blue Ribbon Sushi Izakaya,Japanese,33.03,Weekend,3,34,23,0.25,8.2575
1001,1476691,68775,Sushi of Gari Tribeca,Japanese,24.2,Weekend,Not given,22,21,0.25,6.05
1002,1476838,51356,Burger Joint,American,16.15,Weekend,Not given,31,15,0.15,2.4225
1003,1477913,92096,Aurora,Italian,21.93,Weekend,Not given,31,18,0.25,5.4825
1004,1477453,83287,Shake Shack,American,9.41,Weekend,5,22,20,0.15,1.4115
1005,1477946,81152,Hill Country Fried Chicken,Southern,14.12,Weekend,5,25,15,0.15,2.118
1006,1477395,56219,Parm,Italian,14.55,Weekday,5,30,32,0.15,2.1825
1007,1478404,97991,Blue Ribbon Sushi Bar & Grill,Japanese,33.03,Weekend,5,28,15,0.25,8.2575
1008,1476567,122609,Blue Ribbon Sushi,Japanese,13.0,Weekend,5,34,15,0.15,1.95
1009,1476903,53874,Sarabeth's,American,25.17,Weekend,3,28,23,0.25,6.2925
1010,1478374,64151,Rubirosa,Italian,5.97,Weekend,3,30,25,0.15,0.8955
1011,1476764,44049,Sushi Samba,Japanese,13.0,Weekend,4,33,21,0.15,1.95
1012,1476629,317993,Melt Shop,American,12.66,Weekend,3,27,26,0.15,1.899
1013,1476936,260035,Blue Ribbon Sushi Bar & Grill,Japanese,14.12,Weekend,Not given,31,25,0.15,2.118
1014,1478342,142681,Osteria Morini,Italian,8.3,Weekend,Not given,27,19,0.15,1.245
1015,1477229,72339,Hatsuhana,Japanese,17.03,Weekday,4,35,33,0.15,2.5545
1016,1476961,112272,Blue Ribbon Sushi,Japanese,14.02,Weekday,Not given,35,29,0.15,2.1029999999999998
1017,1477332,43018,RedFarm Hudson,Chinese,24.2,Weekend,5,27,19,0.25,6.05
1018,1478193,83287,Five Guys Burgers and Fries,American,16.01,Weekend,Not given,27,19,0.15,2.4015
1019,1478410,84087,The Meatball Shop,Italian,25.22,Weekend,5,32,25,0.25,6.305
1020,1477080,67848,The Kati Roll Company,Indian,19.45,Weekend,Not given,25,24,0.15,2.9175
1021,1477169,46696,Blue Ribbon Sushi Bar & Grill,Japanese,12.08,Weekday,5,29,24,0.15,1.8119999999999998
1022,1476761,64153,Blue Ribbon Fried Chicken,American,24.25,Weekday,5,33,30,0.25,6.0625
1023,1477584,275689,Cafe Habana,Mexican,16.98,Weekday,4,23,30,0.15,2.547
1024,1477916,121706,Blue Ribbon Fried Chicken,American,13.0,Weekend,Not given,24,30,0.15,1.95
1025,1476561,115213,Tamarind TriBeCa,Indian,13.24,Weekend,Not given,23,30,0.15,1.986
1026,1477072,113507,Parm,Italian,29.39,Weekday,Not given,26,30,0.25,7.3475
1027,1476755,331143,Waverly Diner,American,11.59,Weekend,Not given,25,22,0.15,1.7385
1028,1478293,84045,Barbounia,Mediterranean,12.13,Weekend,Not given,26,26,0.15,1.8195000000000001
1029,1477142,87151,Rubirosa,Italian,24.2,Weekend,4,23,26,0.25,6.05
1030,1477494,300003,Crema Restaurante,Mexican,15.86,Weekend,Not given,31,30,0.15,2.379
1031,1477176,260680,Tamarind TriBeCa,Indian,12.95,Weekday,3,27,24,0.15,1.9425
1032,1478383,121905,Shake Shack,American,15.86,Weekend,3,34,20,0.15,2.379
1033,1476917,58675,Big Daddy's,American,14.84,Weekend,5,32,22,0.15,2.226
1034,1478082,103005,Yama Japanese Restaurant,Japanese,5.77,Weekend,Not given,34,21,0.15,0.8654999999999999
1035,1477502,367076,Sushi of Gari 46,Japanese,22.8,Weekend,Not given,30,25,0.25,5.7
1036,1477734,81658,The Meatball Shop,Italian,29.25,Weekday,5,35,29,0.25,7.3125
1037,1477151,97991,Blue Ribbon Sushi Bar & Grill,Japanese,22.36,Weekend,4,25,18,0.25,5.59
1038,1478333,93437,Sushi of Gari 46,Japanese,22.26,Weekend,5,27,26,0.25,5.565
1039,1477013,52832,Donburi-ya,Japanese,8.01,Weekday,5,30,30,0.15,1.2015
1040,1476949,14869,Pepe Rosso To Go,Italian,16.3,Weekend,Not given,23,30,0.15,2.445
1041,1477779,39275,TAO,Japanese,31.43,Weekend,Not given,34,20,0.25,7.8575
1042,1478131,395616,Parm,Italian,12.13,Weekend,3,23,15,0.15,1.8195000000000001
1043,1477769,129798,TAO,Japanese,8.05,Weekday,Not given,26,31,0.15,1.2075
1044,1478099,97255,Parm,Italian,19.4,Weekday,Not given,24,28,0.15,2.9099999999999997
1045,1476810,95164,Amma,Indian,19.35,Weekend,Not given,30,16,0.15,2.9025000000000003
1046,1477279,35432,TAO,Japanese,16.15,Weekend,3,24,22,0.15,2.4225
1047,1478309,127130,Momoya,Japanese,16.05,Weekday,4,34,33,0.15,2.4075
1048,1477368,132137,Parm,Italian,24.25,Weekend,4,34,21,0.25,6.0625
1049,1477409,146588,Shake Shack,American,9.07,Weekday,3,35,26,0.15,1.3605
1050,1477506,283831,Blue Ribbon Sushi Bar & Grill,Japanese,13.05,Weekday,5,22,28,0.15,1.9575
1051,1476888,342107,Shake Shack,American,12.13,Weekday,5,25,30,0.15,1.8195000000000001
1052,1477579,349854,Shake Shack,American,24.35,Weekday,5,34,26,0.25,6.0875
1053,1477977,43856,Han Dynasty,Chinese,16.01,Weekend,5,30,16,0.15,2.4015
1054,1478336,138426,Tony's Di Napoli,Italian,5.82,Weekend,5,26,26,0.15,0.873
1055,1477649,106478,Cafe Mogador,Middle Eastern,16.15,Weekend,5,29,27,0.15,2.4225
1056,1477108,47280,Blue Ribbon Sushi,Japanese,29.68,Weekend,3,26,30,0.25,7.42
1057,1477947,78560,The Meatball Shop,Italian,12.18,Weekend,3,27,20,0.15,1.827
1058,1477488,344586,Sushi of Gari 46,Japanese,12.56,Weekend,4,20,22,0.15,1.884
1059,1477236,1311,Chipotle Mexican Grill $1.99 Delivery,Mexican,16.1,Weekend,Not given,22,26,0.15,2.415
1060,1478392,77511,Parm,Italian,21.93,Weekend,4,22,25,0.25,5.4825
1061,1476940,197633,Sushi of Gari 46,Japanese,5.77,Weekday,4,32,24,0.15,0.8654999999999999
1062,1477671,393765,Nobu Next Door,Japanese,6.02,Weekend,5,33,24,0.15,0.9029999999999999
1063,1476742,92096,Aurora,Italian,6.74,Weekday,Not given,30,26,0.15,1.011
1064,1478177,80683,Blue Ribbon Sushi,Japanese,11.59,Weekend,4,22,18,0.15,1.7385
1065,1477035,141496,Dickson's Farmstand Meats,American,33.03,Weekend,5,35,20,0.25,8.2575
1066,1477923,75115,RedFarm Hudson,Chinese,33.03,Weekend,3,32,19,0.25,8.2575
1067,1478054,170221,Shake Shack,American,5.72,Weekend,Not given,24,19,0.15,0.858
1068,1477590,145952,Blue Ribbon Sushi,Japanese,29.15,Weekday,Not given,26,24,0.25,7.2875
1069,1477984,353676,indikitch,Indian,14.07,Weekend,4,20,30,0.15,2.1105
1070,1476828,52832,Donburi-ya,Japanese,6.64,Weekday,Not given,21,29,0.15,0.9959999999999999
1071,1477234,91817,Melt Shop,American,9.6,Weekend,5,30,16,0.15,1.44
1072,1477829,164529,Blue Ribbon Sushi,Japanese,9.32,Weekend,4,32,18,0.15,1.398
1073,1477191,93797,ilili Restaurant,Middle Eastern,25.22,Weekday,5,25,33,0.25,6.305
1074,1477509,382076,Shake Shack,American,16.93,Weekend,Not given,25,26,0.15,2.5395
1075,1477950,301032,Blue Ribbon Fried Chicken,American,16.44,Weekend,4,24,16,0.15,2.466
1076,1476679,241719,Blue Ribbon Sushi Izakaya,Japanese,14.41,Weekend,5,22,20,0.15,2.1614999999999998
1077,1478388,285143,Pepe Rosso To Go,Italian,12.13,Weekend,4,25,18,0.15,1.8195000000000001
1078,1478078,54608,Tamarind TriBeCa,Indian,22.26,Weekend,5,34,15,0.25,5.565
1079,1477443,105903,Shake Shack,American,24.3,Weekday,4,35,29,0.25,6.075
1080,1477272,143984,The Smile,American,12.27,Weekday,Not given,32,24,0.15,1.8404999999999998
1081,1476868,122609,Blue Ribbon Sushi Izakaya,Japanese,12.23,Weekend,Not given,33,23,0.15,1.8345
1082,1478432,331143,Waverly Diner,American,14.6,Weekday,3,20,32,0.15,2.19
1083,1476988,94115,Moonstruck on Second,American,14.94,Weekend,5,27,20,0.15,2.2409999999999997
1084,1476762,367111,Blue Ribbon Sushi Bar & Grill,Japanese,16.54,Weekend,Not given,27,17,0.15,2.481
1085,1477925,347181,RedFarm Hudson,Chinese,11.64,Weekend,Not given,34,18,0.15,1.746
1086,1478145,42461,Melt Shop,American,11.69,Weekday,4,21,27,0.15,1.7534999999999998
1087,1477042,209179,RedFarm Broadway,Chinese,6.74,Weekend,Not given,31,27,0.15,1.011
1088,1476834,176622,Cafe Mogador,Middle Eastern,9.22,Weekend,Not given,23,15,0.15,1.383
1089,1477446,88333,The Meatball Shop,American,5.77,Weekend,Not given,33,27,0.15,0.8654999999999999
1090,1477727,333311,Blue Ribbon Sushi Izakaya,Japanese,21.93,Weekend,Not given,35,26,0.25,5.4825
1091,1476812,83287,Shake Shack,American,9.02,Weekday,4,23,27,0.15,1.353
1092,1477948,141550,Serafina Fabulous Pizza,Italian,22.8,Weekday,4,28,31,0.25,5.7
1093,1477739,63096,Rubirosa,Italian,12.51,Weekend,5,21,15,0.15,1.8764999999999998
1094,1476801,104130,Ravagh Persian Grill,Middle Eastern,14.07,Weekday,5,34,33,0.15,2.1105
1095,1477530,64754,The Kati Roll Company,Indian,5.34,Weekend,4,27,18,0.15,0.8009999999999999
1096,1478140,62730,Westville Hudson,American,29.1,Weekend,Not given,20,24,0.25,7.275
1097,1477398,87357,Five Guys Burgers and Fries,American,6.4,Weekday,5,23,32,0.15,0.96
1098,1477575,367800,Cafe Mogador,Middle Eastern,14.12,Weekend,Not given,24,24,0.15,2.118
1099,1477780,303409,TAO,Japanese,12.18,Weekend,Not given,23,24,0.15,1.827
1100,1477726,268958,Osteria Morini,Italian,19.45,Weekend,Not given,26,29,0.15,2.9175
1101,1477703,121681,Momoya,Japanese,11.59,Weekend,5,20,21,0.15,1.7385
1102,1476631,57263,Nobu Next Door,Japanese,9.22,Weekend,Not given,29,23,0.15,1.383
1103,1476822,284256,Empanada Mama (closed),Mexican,12.13,Weekend,5,21,22,0.15,1.8195000000000001
1104,1477869,125854,Shake Shack,American,15.76,Weekend,4,34,27,0.15,2.364
1105,1478245,52832,Junoon,Indian,29.49,Weekend,5,23,17,0.25,7.3725
1106,1477250,41409,Nobu Next Door,Japanese,19.35,Weekend,4,28,30,0.15,2.9025000000000003
1107,1477591,97806,Shake Shack,American,31.43,Weekend,Not given,30,19,0.25,7.8575
1108,1477840,35309,Blue Ribbon Sushi,Japanese,19.4,Weekend,5,24,25,0.15,2.9099999999999997
1109,1477613,186473,Blue Ribbon Sushi,Japanese,11.69,Weekend,Not given,28,29,0.15,1.7534999999999998
1110,1477129,52832,Han Dynasty,Chinese,19.3,Weekend,Not given,34,21,0.15,2.895
1111,1476670,355970,The Meatball Shop,Italian,7.61,Weekend,3,20,26,0.15,1.1415
1112,1478155,5693,The Meatball Shop,Italian,8.3,Weekday,Not given,29,32,0.15,1.245
1113,1477928,70709,RedFarm Hudson,Chinese,25.17,Weekend,Not given,21,17,0.25,6.2925
1114,1478233,264707,TAO,Japanese,12.08,Weekday,3,24,26,0.15,1.8119999999999998
1115,1477622,84087,The Meatball Shop,Italian,12.71,Weekday,5,29,33,0.15,1.9065
1116,1478130,114410,The Meatball Shop,Italian,12.18,Weekend,Not given,20,16,0.15,1.827
1117,1477698,60835,Parm,Italian,29.35,Weekend,5,29,17,0.25,7.3375
1118,1478080,312853,Five Guys Burgers and Fries,American,25.27,Weekend,5,27,29,0.25,6.3175
1119,1477533,236739,Xi'an Famous Foods,Chinese,8.54,Weekend,5,29,30,0.15,1.281
1120,1476729,396481,Han Dynasty,Chinese,29.15,Weekend,Not given,27,15,0.25,7.2875
1121,1477980,385150,Blue Ribbon Sushi,Japanese,17.85,Weekend,Not given,28,18,0.15,2.6775
1122,1478019,106006,Blue Ribbon Sushi Izakaya,Japanese,16.1,Weekend,3,20,28,0.15,2.415
1123,1477505,399832,The Kati Roll Company,Indian,14.07,Weekend,5,23,20,0.15,2.1105
1124,1477204,376578,Shake Shack,American,15.57,Weekday,4,34,25,0.15,2.3355
1125,1477988,82041,Parm,Italian,16.44,Weekend,4,23,22,0.15,2.466
1126,1478345,365871,Cafe de La Esquina,Mexican,16.06,Weekend,5,27,21,0.15,2.409
1127,1478413,318689,Olive Garden,Italian,6.74,Weekend,5,23,19,0.15,1.011
1128,1476639,399172,Blue Ribbon Fried Chicken,American,14.07,Weekday,Not given,20,31,0.15,2.1105
1129,1477985,325272,Cho Dang Gol,Korean,12.13,Weekend,4,29,16,0.15,1.8195000000000001
1130,1477198,86449,The Meatball Shop,Italian,8.54,Weekend,3,31,15,0.15,1.281
1131,1476973,101746,Cafeteria,American,11.59,Weekend,Not given,24,19,0.15,1.7385
1132,1477961,167738,Jack's Wife Freda,Mediterranean,31.43,Weekend,5,34,20,0.25,7.8575
1133,1477092,144851,Benihana,Japanese,16.11,Weekend,Not given,25,29,0.15,2.4164999999999996
1134,1477866,44706,Blue Ribbon Sushi,Japanese,9.41,Weekend,5,24,18,0.15,1.4115
1135,1478041,96456,67 Burger,American,29.05,Weekday,5,20,28,0.25,7.2625
1136,1477860,209179,RedFarm Broadway,Chinese,5.87,Weekend,4,27,22,0.15,0.8805
1137,1478232,77371,Blue Ribbon Sushi Bar & Grill,Japanese,12.18,Weekend,4,24,15,0.15,1.827
1138,1477023,99288,Boqueria,Spanish,12.13,Weekday,Not given,33,28,0.15,1.8195000000000001
1139,1477455,38336,Rubirosa,Italian,16.2,Weekend,4,21,27,0.15,2.4299999999999997
1140,1477709,110461,Blue Ribbon Sushi,Japanese,5.97,Weekend,3,31,30,0.15,0.8955
1141,1477263,291667,Shake Shack,American,12.23,Weekday,5,35,25,0.15,1.8345
1142,1477242,63890,Blue Ribbon Sushi,Japanese,14.12,Weekday,5,35,33,0.15,2.118
1143,1476788,310706,Parm,Italian,6.74,Weekday,5,25,30,0.15,1.011
1144,1477783,73895,RedFarm Broadway,Chinese,19.4,Weekend,5,24,25,0.15,2.9099999999999997
1145,1478231,141732,Blue Ribbon Fried Chicken,American,12.13,Weekend,Not given,35,29,0.15,1.8195000000000001
1146,1476798,110858,Burger Joint,American,14.16,Weekend,4,28,28,0.15,2.124
1147,1477432,345798,Yama Japanese Restaurant,Japanese,12.13,Weekend,Not given,26,26,0.15,1.8195000000000001
1148,1478044,354719,Jack's Wife Freda,Mediterranean,31.38,Weekend,Not given,28,18,0.25,7.845
1149,1477789,185355,Sushi Samba,Japanese,22.85,Weekday,5,21,32,0.25,5.7125
1150,1477736,361701,Westville Hudson,American,32.93,Weekend,5,30,20,0.25,8.2325
